362;supply_node;2482.00;10.00;1026.00;0.30;0
362;supply_node;2464.00;10.00;1045.00;1.77;0
362;supply_node;2463.00;10.00;1028.00;4.71;0
362;supply_node;2460.00;10.00;1007.00;1.01;0
362;supply_node;2448.00;10.00;1040.00;3.95;0
362;supply_node;2440.00;10.00;1020.00;5.42;0
362;supply_node;2505.00;10.00;1035.00;3.19;0
362;supply_node;2514.00;10.00;1022.00;6.12;0
362;supply_node;2484.00;10.00;1014.00;1.31;0
362;bunker;2467.00;10.00;1045.00;2.05;0
362;bunker;2489.00;10.00;1026.00;3.27;0
362;bunker;2437.00;10.00;1019.00;1.11;0
362;bunker;2513.00;10.00;1018.00;2.66;0
362;bunker;2476.00;10.00;1035.00;5.33;0
362;bunker;2481.00;10.00;1012.00;3.17;0
362;bunker;2461.00;10.00;1018.00;5.83;0
362;bunker;2445.00;10.00;1045.00;1.11;0
362;bunker;2511.00;10.00;1033.00;3.78;0
362;anti_air_building;2448.00;10.00;1034.00;1.61;0
362;anti_air_building;2514.00;10.00;1035.00;1.72;0
362;anti_air_building;2485.00;10.00;1015.00;5.84;0
362;synthetic_refinery;2457.00;10.00;1004.00;2.22;0
362;fuel_silo;2511.00;10.00;1026.00;0.16;0
362;radar_station;2479.00;10.00;1026.00;2.20;0
362;rocket_site;2474.00;10.00;1036.00;2.12;0
363;air_base;3054.00;10.00;1058.00;4.88;0
363;anti_air_building;3041.00;10.00;1059.00;1.33;0
363;anti_air_building;3053.00;10.00;1052.00;5.46;0
363;anti_air_building;3060.00;10.00;1069.00;1.84;0
363;arms_factory;3045.00;10.00;1078.00;5.82;0
363;arms_factory;3052.00;10.00;1047.00;2.65;0
363;arms_factory;3053.00;10.00;1081.00;5.32;0
363;arms_factory;3054.00;10.00;1068.00;4.71;0
363;arms_factory;3054.00;10.00;1070.00;5.92;0
363;arms_factory;3083.00;10.00;1085.00;1.70;0
363;bunker;3044.00;10.00;1030.00;1.23;0
363;bunker;3045.00;10.00;1072.00;3.84;0
363;bunker;3046.00;10.00;1058.00;0.72;0
363;bunker;3048.00;10.00;1057.00;4.94;0
363;bunker;3049.00;10.00;1039.00;3.39;0
363;bunker;3051.00;10.00;1055.00;5.55;0
363;bunker;3052.00;10.00;1077.00;0.22;0
363;bunker;3053.00;10.00;1067.00;2.28;0
363;bunker;3055.00;10.00;1052.00;5.45;0
363;bunker;3056.00;10.00;1080.00;4.44;0
363;bunker;3063.00;10.00;1071.00;2.88;0
363;bunker;3066.00;10.00;1079.00;2.27;0
363;bunker;3073.00;10.00;1073.00;1.33;0
363;fuel_silo;3072.00;10.00;1078.00;6.06;0
363;industrial_complex;3045.00;10.00;1067.00;1.10;0
363;industrial_complex;3045.00;10.00;1074.00;4.37;0
363;industrial_complex;3047.00;10.00;1080.00;2.21;0
363;industrial_complex;3054.00;10.00;1050.00;0.14;0
363;industrial_complex;3062.00;10.00;1074.00;3.76;0
363;industrial_complex;3071.00;10.00;1080.00;3.16;0
363;rocket_site;3043.00;10.00;1061.00;5.11;0
363;supply_node;3041.00;10.00;1059.00;2.54;0
363;supply_node;3044.00;10.00;1029.00;2.24;0
363;supply_node;3045.00;10.00;1076.00;4.71;0
363;supply_node;3047.00;10.00;1069.00;3.23;0
363;supply_node;3048.00;10.00;1038.00;5.17;0
363;supply_node;3049.00;10.00;1051.00;4.40;0
363;supply_node;3051.00;10.00;1059.00;1.06;0
363;supply_node;3054.00;10.00;1049.00;1.82;0
363;supply_node;3055.00;10.00;1064.00;0.30;0
363;supply_node;3058.00;10.00;1077.00;0.60;0
363;supply_node;3062.00;10.00;1069.00;5.93;0
363;supply_node;3070.00;10.00;1072.00;3.95;0
363;supply_node;3074.00;10.00;1080.00;2.47;0
363;synthetic_refinery;3057.00;10.00;1074.00;4.51;0
364;air_base;3154.00;10.00;1004.00;3.69;0
364;anti_air_building;3119.00;10.00;1054.00;5.98;0
364;anti_air_building;3132.00;10.00;999.00;0.65;0
364;anti_air_building;3140.00;10.00;989.00;3.32;0
364;arms_factory;3107.00;10.00;1024.00;1.46;0
364;arms_factory;3127.00;10.00;1002.00;4.64;0
364;arms_factory;3130.00;10.00;1049.00;0.52;0
364;arms_factory;3159.00;10.00;969.00;4.13;0
364;arms_factory;3163.00;10.00;988.00;3.52;0
364;arms_factory;3185.00;10.00;1017.00;4.73;0
364;bunker;3103.00;10.00;1033.00;4.27;0
364;bunker;3112.00;10.00;1050.00;1.26;0
364;bunker;3121.00;10.00;1017.00;5.82;0
364;bunker;3132.00;10.00;1006.00;4.37;0
364;bunker;3132.00;10.00;1022.00;3.76;0
364;bunker;3137.00;10.00;1046.00;5.93;0
364;bunker;3145.00;10.00;1007.00;0.14;0
364;bunker;3147.00;10.00;991.00;0.05;0
364;bunker;3149.00;10.00;964.00;3.76;0
364;bunker;3167.00;10.00;983.00;4.27;0
364;bunker;3167.00;10.00;987.00;1.09;0
364;bunker;3174.00;10.00;1008.00;2.21;0
364;bunker;3175.00;10.00;1028.00;1.70;0
364;bunker;3195.00;10.00;1013.00;5.32;0
364;fuel_silo;3173.00;10.00;1048.00;1.77;0
364;industrial_complex;3105.00;10.00;1043.00;3.19;0
364;industrial_complex;3112.00;10.00;1056.00;2.58;0
364;industrial_complex;3127.00;10.00;1022.00;3.09;0
364;industrial_complex;3134.00;10.00;1032.00;6.20;0
364;industrial_complex;3169.00;10.00;997.00;5.24;0
364;industrial_complex;3171.00;10.00;986.00;1.02;0
364;radar_station;3148.00;10.00;1016.00;3.04;0
364;rocket_site;3141.00;10.00;984.00;5.99;0
364;supply_node;3109.00;10.00;1032.00;1.60;0
364;supply_node;3111.00;10.00;1053.00;6.01;0
364;supply_node;3116.00;10.00;1016.00;3.32;0
364;supply_node;3131.00;10.00;1006.00;3.85;0
364;supply_node;3135.00;10.00;1029.00;4.08;0
364;supply_node;3136.00;10.00;1049.00;4.49;0
364;supply_node;3139.00;10.00;972.00;3.78;0
364;supply_node;3145.00;10.00;990.00;1.90;0
364;supply_node;3149.00;10.00;1013.00;5.25;0
364;supply_node;3159.00;10.00;973.00;0.38;0
364;supply_node;3164.00;10.00;1034.00;3.08;0
364;supply_node;3165.00;10.00;995.00;2.36;0
364;supply_node;3173.00;10.00;1011.00;5.71;0
364;supply_node;3184.00;10.00;1022.00;1.14;0
364;synthetic_refinery;3163.00;10.00;970.00;2.72;0
365;air_base;2948.00;10.00;1039.00;4.57;0
365;anti_air_building;2879.00;10.00;1000.00;4.94;0
365;anti_air_building;2900.00;10.00;1029.00;2.27;0
365;anti_air_building;2919.00;10.00;1024.00;0.21;0
365;arms_factory;2870.00;10.00;1064.00;6.22;0
365;arms_factory;2899.00;10.00;1000.00;1.99;0
365;arms_factory;2912.00;10.00;1049.00;2.95;0
365;arms_factory;2914.00;10.00;967.00;4.06;0
365;arms_factory;2918.00;10.00;1055.00;5.61;0
365;arms_factory;2929.00;10.00;1068.00;5.01;0
365;bunker;2862.00;10.00;1051.00;0.05;0
365;bunker;2866.00;10.00;993.00;1.26;0
365;bunker;2871.00;10.00;1027.00;2.14;0
365;bunker;2871.00;10.00;1042.00;3.93;0
365;bunker;2878.00;10.00;1019.00;0.58;0
365;bunker;2881.00;10.00;1029.00;3.76;0
365;bunker;2885.00;10.00;971.00;1.70;0
365;bunker;2892.00;10.00;996.00;3.25;0
365;bunker;2893.00;10.00;1065.00;4.37;0
365;bunker;2896.00;10.00;979.00;1.09;0
365;bunker;2898.00;10.00;1040.00;5.98;0
365;bunker;2902.00;10.00;1036.00;3.76;0
365;bunker;2903.00;10.00;1020.00;0.14;0
365;bunker;2905.00;10.00;1069.00;4.27;0
365;bunker;2917.00;10.00;979.00;5.82;0
365;bunker;2922.00;10.00;1021.00;2.21;0
365;bunker;2923.00;10.00;1065.00;5.31;0
365;bunker;2925.00;10.00;1038.00;0.65;0
365;bunker;2927.00;10.00;1079.00;1.19;0
365;bunker;2930.00;10.00;1000.00;5.93;0
365;bunker;2930.00;10.00;1005.00;6.26;0
365;bunker;2937.00;10.00;1017.00;2.72;0
365;bunker;2944.00;10.00;1038.00;4.27;0
365;bunker;2950.00;10.00;1003.00;3.32;0
365;bunker;2962.00;10.00;1007.00;5.32;0
365;coastal_bunker;2854.00;9.50;1023.00;-1.33;0
365;coastal_bunker;2859.00;10.00;1044.00;-1.68;0
365;coastal_bunker;2863.00;9.73;995.00;-1.15;0
365;coastal_bunker;2868.00;9.50;959.00;-1.70;0
365;coastal_bunker;2873.00;10.00;1070.00;-2.36;0
365;coastal_bunker;2878.00;10.00;1080.00;-2.65;0
365;dockyard;2863.00;9.73;1066.00;-2.36;0
365;floating_harbor;2855.00;10.00;1029.00;-3.28;8847
365;floating_harbor;2866.00;9.50;1069.00;-3.99;8844
365;floating_harbor;2866.00;9.50;1069.00;-0.32;8845
365;floating_harbor;2867.00;10.00;940.00;-3.06;8855
365;floating_harbor;2867.00;10.00;940.00;-3.07;8858
365;floating_harbor;2867.00;10.00;940.00;-3.07;8858
365;fuel_silo;2917.00;10.00;1063.00;1.93;0
365;industrial_complex;2874.00;10.00;972.00;2.51;0
365;industrial_complex;2882.00;10.00;1010.00;5.52;0
365;industrial_complex;2900.00;10.00;1024.00;6.12;0
365;industrial_complex;2929.00;10.00;1053.00;0.79;0
365;industrial_complex;2946.00;10.00;1006.00;0.45;0
365;industrial_complex;2948.00;10.00;1023.00;3.46;0
365;naval_base;2857.00;9.50;1036.00;-1.68;5277
365;naval_base;2858.00;9.50;1011.00;-1.33;5277
365;naval_base;2859.00;9.50;1004.00;-2.19;5277
365;naval_base;2860.00;9.50;1056.00;-1.20;5277
365;naval_base;2863.00;9.73;972.00;-1.70;5908
365;naval_base;2881.00;10.00;1084.00;-2.65;6239
365;radar_station;2916.00;10.00;1016.00;3.99;0
365;rocket_site;2965.00;10.00;1005.00;2.78;0
365;supply_node;2864.00;10.00;1022.00;5.99;0
365;supply_node;2866.00;10.00;1042.00;4.30;0
365;supply_node;2872.00;10.00;994.00;0.19;0
365;supply_node;2872.00;10.00;1059.00;1.37;0
365;supply_node;2880.00;10.00;966.00;5.71;0
365;supply_node;2884.00;10.00;1012.00;3.05;0
365;supply_node;2885.00;10.00;1037.00;1.18;0
365;supply_node;2886.00;10.00;1070.00;5.06;0
365;supply_node;2897.00;10.00;986.00;1.67;0
365;supply_node;2900.00;10.00;1002.00;5.94;0
365;supply_node;2900.00;10.00;1052.00;0.96;0
365;supply_node;2903.00;10.00;1022.00;3.54;0
365;supply_node;2907.00;10.00;966.00;2.36;0
365;supply_node;2910.00;10.00;1068.00;5.29;0
365;supply_node;2912.00;10.00;1037.00;0.65;0
365;supply_node;2918.00;10.00;998.00;6.24;0
365;supply_node;2922.00;10.00;1019.00;2.59;0
365;supply_node;2927.00;10.00;1055.00;0.41;0
365;supply_node;2929.00;10.00;1041.00;3.36;0
365;supply_node;2936.00;10.00;1028.00;5.22;0
365;supply_node;2936.00;10.00;1068.00;2.89;0
365;supply_node;2938.00;10.00;999.00;4.76;0
365;supply_node;2946.00;10.00;1045.00;2.13;0
365;supply_node;2956.00;10.00;1014.00;5.52;0
365;supply_node;2963.00;10.00;995.00;1.83;0
365;synthetic_refinery;2942.00;10.00;1011.00;2.88;0
367;arms_factory;1248.00;10.00;1023.00;5.40;0
367;arms_factory;1237.00;10.00;986.00;0.68;0
367;arms_factory;1309.00;10.00;1053.00;4.81;0
367;arms_factory;1295.00;10.00;1006.00;6.01;0
367;arms_factory;1248.00;10.00;1000.00;3.85;0
367;arms_factory;1234.00;10.00;986.00;5.41;0
367;industrial_complex;1258.00;10.00;1035.00;3.25;0
367;industrial_complex;1248.00;10.00;1016.00;4.45;0
367;industrial_complex;1266.00;10.00;1018.00;1.19;0
367;industrial_complex;1298.00;10.00;1026.00;3.86;0
367;industrial_complex;1255.00;10.00;1035.00;0.24;0
367;industrial_complex;1293.00;10.00;1027.00;4.36;0
367;air_base;1244.00;10.00;988.00;5.92;0
367;supply_node;1276.00;10.00;1018.00;4.97;0
367;supply_node;1290.00;10.00;1021.00;1.62;0
367;supply_node;1298.00;10.00;1011.00;5.67;0
367;supply_node;1279.00;10.00;1003.00;0.86;0
367;supply_node;1303.00;10.00;1047.00;3.80;0
367;supply_node;1292.00;10.00;1037.00;0.09;0
367;supply_node;1274.00;10.00;1032.00;3.03;0
367;supply_node;1260.00;10.00;1015.00;5.97;0
367;supply_node;1253.00;10.00;1026.00;2.27;0
367;supply_node;1273.00;10.00;1048.00;5.20;0
367;supply_node;1264.00;10.00;1061.00;0.40;0
367;supply_node;1258.00;10.00;1042.00;4.44;0
367;supply_node;1247.00;10.00;1062.00;1.09;0
367;supply_node;1239.00;10.00;1045.00;2.58;0
367;supply_node;1270.00;10.00;985.00;0.33;0
367;supply_node;1245.00;10.00;1013.00;1.81;0
367;supply_node;1283.00;10.00;965.00;4.74;0
367;supply_node;1271.00;10.00;951.00;1.40;0
367;supply_node;1270.00;10.00;967.00;3.98;0
367;supply_node;1251.00;10.00;955.00;0.63;0
367;supply_node;1257.00;10.00;995.00;2.11;0
367;supply_node;1240.00;10.00;1030.00;6.16;0
367;supply_node;1226.00;10.00;1027.00;2.81;0
367;supply_node;1231.00;10.00;1008.00;4.29;0
367;supply_node;1254.00;10.00;973.00;2.04;0
367;supply_node;1237.00;10.00;977.00;3.52;0
367;supply_node;1238.00;10.00;993.00;0.18;0
367;bunker;1232.00;10.00;1005.00;6.15;0
367;bunker;1236.00;10.00;1049.00;3.99;0
367;bunker;1299.00;10.00;1009.00;4.09;0
367;bunker;1256.00;10.00;1025.00;1.94;0
367;bunker;1257.00;10.00;1021.00;4.60;0
367;bunker;1241.00;10.00;1035.00;0.98;0
367;bunker;1267.00;10.00;1025.00;4.00;0
367;bunker;1283.00;10.00;970.00;0.38;0
367;bunker;1274.00;10.00;966.00;3.04;0
367;bunker;1257.00;10.00;1057.00;5.71;0
367;bunker;1297.00;10.00;1044.00;2.44;0
367;bunker;1271.00;10.00;986.00;3.65;0
367;bunker;1273.00;10.00;1024.00;1.49;0
367;bunker;1228.00;10.00;979.00;4.15;0
367;bunker;1281.00;10.00;1000.00;5.71;0
367;bunker;1278.00;10.00;947.00;2.10;0
367;bunker;1275.00;10.00;1054.00;6.22;0
367;bunker;1300.00;10.00;1024.00;2.95;0
367;bunker;1268.00;10.00;1058.00;4.16;0
367;bunker;1288.00;10.00;1013.00;2.00;0
367;bunker;1256.00;10.00;1007.00;4.67;0
367;bunker;1251.00;10.00;970.00;6.23;0
367;bunker;1229.00;10.00;1020.00;2.61;0
367;bunker;1241.00;10.00;1018.00;0.45;0
367;bunker;1244.00;10.00;999.00;1.65;0
367;bunker;1248.00;10.00;1060.00;4.67;0
367;bunker;1254.00;10.00;947.00;1.06;0
367;anti_air_building;1244.00;10.00;1010.00;3.72;0
367;anti_air_building;1255.00;10.00;1012.00;1.56;0
367;anti_air_building;1232.00;10.00;1037.00;3.12;0
367;synthetic_refinery;1230.00;10.00;1002.00;5.78;0
367;fuel_silo;1251.00;10.00;989.00;5.18;0
367;radar_station;1265.00;10.00;1005.00;4.89;0
367;rocket_site;1238.00;10.00;1001.00;4.23;0
368;air_base;2035.00;10.00;1007.00;0.06;0
368;anti_air_building;2034.00;10.00;1003.00;4.58;0
368;anti_air_building;2070.00;10.00;1022.00;0.46;0
368;anti_air_building;2095.00;10.00;1034.00;6.14;0
368;arms_factory;2047.00;10.00;1030.00;5.33;0
368;arms_factory;2053.00;10.00;1039.00;1.10;0
368;arms_factory;2065.00;10.00;1031.00;5.83;0
368;arms_factory;2069.00;10.00;1041.00;2.66;0
368;arms_factory;2087.00;10.00;1056.00;3.26;0
368;arms_factory;2090.00;10.00;999.00;1.71;0
368;bunker;2032.00;10.00;998.00;5.47;0
368;bunker;2040.00;10.00;1002.00;0.80;0
368;bunker;2043.00;10.00;1022.00;2.96;0
368;bunker;2059.00;10.00;1042.00;3.41;0
368;bunker;2064.00;10.00;1021.00;6.07;0
368;bunker;2066.00;10.00;1039.00;2.45;0
368;bunker;2067.00;10.00;1001.00;2.97;0
368;bunker;2077.00;10.00;1005.00;0.30;0
368;bunker;2080.00;10.00;1035.00;5.03;0
368;bunker;2080.00;10.00;1037.00;0.90;0
368;bunker;2080.00;10.00;1057.00;2.36;0
368;bunker;2086.00;10.00;995.00;3.91;0
368;bunker;2086.00;10.00;1009.00;1.41;0
368;bunker;2086.00;10.00;1011.00;5.54;0
368;bunker;2086.00;10.00;1030.00;5.63;0
368;bunker;2087.00;10.00;1050.00;4.51;0
368;bunker;2087.00;10.00;1055.00;1.85;0
368;bunker;2094.00;10.00;1040.00;0.74;0
368;bunker;2099.00;10.00;1051.00;3.47;0
368;bunker;2104.00;10.00;1027.00;1.41;0
368;bunker;2104.00;10.00;1041.00;6.13;0
368;bunker;2108.00;10.00;1057.00;4.00;0
368;fuel_silo;2065.00;10.00;1022.00;3.03;0
368;industrial_complex;2043.00;10.00;1025.00;5.93;0
368;industrial_complex;2044.00;10.00;1013.00;3.77;0
368;industrial_complex;2072.00;10.00;1017.00;0.16;0
368;industrial_complex;2074.00;10.00;1013.00;2.22;0
368;industrial_complex;2088.00;10.00;1046.00;5.84;0
368;industrial_complex;2091.00;10.00;1005.00;4.28;0
368;radar_station;2065.00;10.00;1027.00;3.02;0
368;rocket_site;2110.00;10.00;1055.00;0.97;0
368;supply_node;2025.00;10.00;998.00;0.63;0
368;supply_node;2046.00;10.00;1007.00;6.26;0
368;supply_node;2048.00;10.00;1029.00;5.04;0
368;supply_node;2060.00;10.00;1019.00;2.80;0
368;supply_node;2060.00;10.00;1047.00;1.65;0
368;supply_node;2063.00;10.00;1033.00;0.93;0
368;supply_node;2067.00;10.00;1003.00;2.87;0
368;supply_node;2074.00;10.00;1040.00;2.34;0
368;supply_node;2075.00;10.00;1054.00;2.56;0
368;supply_node;2076.00;10.00;1011.00;2.10;0
368;supply_node;2079.00;10.00;1025.00;4.28;0
368;supply_node;2085.00;10.00;1044.00;3.82;0
368;supply_node;2089.00;10.00;994.00;1.39;0
368;supply_node;2089.00;10.00;1059.00;3.51;0
368;supply_node;2090.00;10.00;1004.00;4.74;0
368;supply_node;2090.00;10.00;1031.00;0.17;0
368;supply_node;2095.00;10.00;1017.00;0.70;0
368;supply_node;2096.00;10.00;1038.00;5.69;0
368;supply_node;2097.00;10.00;1050.00;1.58;0
368;supply_node;2101.00;10.00;1027.00;5.50;0
368;supply_node;2106.00;10.00;1040.00;3.05;0
368;supply_node;2107.00;10.00;1055.00;5.99;0
368;synthetic_refinery;2086.00;10.00;1017.00;3.98;0
369;air_base;1635.00;10.00;1002.00;0.13;0
369;anti_air_building;1614.00;10.00;1044.00;6.05;0
369;anti_air_building;1633.00;10.00;1004.00;2.43;0
369;anti_air_building;1641.00;10.00;1007.00;5.45;0
369;arms_factory;1613.00;10.00;999.00;4.70;0
369;arms_factory;1613.00;10.00;1004.00;5.91;0
369;arms_factory;1616.00;10.00;994.00;0.58;0
369;arms_factory;1620.00;10.00;1034.00;6.25;0
369;arms_factory;1623.00;10.00;988.00;1.18;0
369;arms_factory;1627.00;10.00;992.00;4.20;0
369;bunker;1600.00;10.00;1053.00;2.36;0
369;bunker;1613.00;10.00;1013.00;3.83;0
369;bunker;1613.00;10.00;1045.00;4.94;0
369;bunker;1614.00;10.00;994.00;0.21;0
369;bunker;1614.00;10.00;1029.00;2.87;0
369;bunker;1627.00;10.00;1062.00;5.38;0
369;bunker;1629.00;10.00;1016.00;4.43;0
369;bunker;1631.00;10.00;988.00;0.81;0
369;bunker;1632.00;10.00;1033.00;1.76;0
369;bunker;1635.00;10.00;1044.00;1.32;0
369;bunker;1651.00;10.00;1009.00;0.71;0
369;bunker;1660.00;10.00;996.00;0.82;0
369;coastal_bunker;1611.00;9.50;982.00;-0.88;0
369;coastal_bunker;1639.00;9.50;969.00;-0.18;0
369;dockyard;1630.00;9.50;979.00;-0.18;0
369;floating_harbor;1610.00;9.50;981.00;-3.73;3907
369;floating_harbor;1610.00;9.50;981.00;-3.73;3907
369;fuel_silo;1623.00;10.00;1017.00;6.05;0
369;industrial_complex;1622.00;10.00;1058.00;3.75;0
369;industrial_complex;1623.00;10.00;1005.00;2.64;0
369;industrial_complex;1625.00;10.00;1043.00;1.69;0
369;industrial_complex;1626.00;10.00;1013.00;5.31;0
369;industrial_complex;1649.00;10.00;994.00;4.35;0
369;industrial_complex;1658.00;10.00;998.00;1.09;0
369;naval_base;1616.00;9.50;981.00;-0.88;7049
369;naval_base;1637.00;9.73;973.00;-0.18;4730
369;radar_station;1626.00;10.00;1018.00;3.13;0
369;rocket_site;1640.00;10.00;982.00;5.10;0
369;supply_node;1598.00;10.00;1042.00;0.58;0
369;supply_node;1612.00;10.00;1013.00;3.47;0
369;supply_node;1614.00;10.00;1048.00;1.00;0
369;supply_node;1615.00;10.00;1032.00;1.23;0
369;supply_node;1618.00;10.00;989.00;3.17;0
369;supply_node;1622.00;10.00;1006.00;6.11;0
369;supply_node;1627.00;10.00;1026.00;3.93;0
369;supply_node;1628.00;10.00;1051.00;4.69;0
369;supply_node;1636.00;10.00;985.00;2.00;0
369;supply_node;1640.00;10.00;1009.00;5.34;0
369;supply_node;1641.00;10.00;1033.00;1.76;0
369;supply_node;1651.00;10.00;994.00;1.30;0
369;synthetic_refinery;1644.00;10.00;1008.00;1.83;0
370;air_base;2223.00;10.00;975.00;2.74;0
370;anti_air_building;2214.00;10.00;977.00;6.09;0
370;anti_air_building;2225.00;10.00;978.00;1.86;0
370;anti_air_building;2226.00;10.00;965.00;4.52;0
370;arms_factory;2220.00;10.00;986.00;3.78;0
370;arms_factory;2226.00;10.00;976.00;3.19;0
370;arms_factory;2231.00;10.00;990.00;4.39;0
370;arms_factory;2239.00;10.00;977.00;2.23;0
370;arms_factory;2247.00;10.00;963.00;0.17;0
370;arms_factory;2249.00;10.00;966.00;1.12;0
370;bunker;2215.00;10.00;984.00;5.48;0
370;bunker;2218.00;10.00;971.00;0.75;0
370;bunker;2219.00;10.00;963.00;1.36;0
370;bunker;2220.00;10.00;986.00;2.90;0
370;bunker;2222.00;10.00;990.00;0.75;0
370;bunker;2223.00;10.00;978.00;3.42;0
370;bunker;2224.00;10.00;963.00;2.31;0
370;bunker;2237.00;10.00;962.00;4.97;0
370;bunker;2239.00;10.00;970.00;2.81;0
370;bunker;2252.00;10.00;978.00;1.26;0
370;bunker;2255.00;10.00;970.00;4.37;0
370;fuel_silo;2246.00;10.00;970.00;0.31;0
370;industrial_complex;2219.00;10.00;987.00;4.30;0
370;industrial_complex;2223.00;10.00;958.00;0.07;0
370;industrial_complex;2223.00;10.00;984.00;4.80;0
370;industrial_complex;2228.00;10.00;991.00;4.90;0
370;industrial_complex;2240.00;10.00;974.00;1.63;0
370;industrial_complex;2250.00;10.00;964.00;0.68;0
370;radar_station;2231.00;10.00;972.00;2.07;0
370;rocket_site;2251.00;10.00;967.00;5.99;0
370;supply_node;2210.00;10.00;982.00;3.53;0
370;supply_node;2216.00;10.00;965.00;0.60;0
370;supply_node;2220.00;10.00;986.00;3.95;0
370;supply_node;2222.00;10.00;978.00;4.71;0
370;supply_node;2223.00;10.00;971.00;1.36;0
370;supply_node;2230.00;10.00;959.00;6.11;0
370;supply_node;2231.00;10.00;985.00;4.25;0
370;supply_node;2238.00;10.00;971.00;3.23;0
370;supply_node;2240.00;10.00;961.00;2.77;0
370;supply_node;2247.00;10.00;978.00;4.94;0
370;supply_node;2251.00;10.00;967.00;2.00;0
370;synthetic_refinery;2220.00;10.00;965.00;3.93;0
371;arms_factory;1429.00;10.00;1021.00;4.57;0
371;arms_factory;1446.00;10.00;986.00;0.95;0
371;arms_factory;1499.00;10.00;1044.00;3.61;0
371;arms_factory;1461.00;10.00;1004.00;0.35;0
371;arms_factory;1529.00;10.00;1046.00;1.56;0
371;arms_factory;1433.00;10.00;1017.00;5.68;0
371;industrial_complex;1483.00;10.00;1050.00;0.96;0
371;industrial_complex;1456.00;10.00;1000.00;3.62;0
371;industrial_complex;1407.00;10.00;988.00;0.00;0
371;industrial_complex;1443.00;10.00;1022.00;4.12;0
371;industrial_complex;1469.00;10.00;978.00;0.86;0
371;industrial_complex;1483.00;10.00;1033.00;2.07;0
371;air_base;1514.00;10.00;1057.00;6.19;0
371;supply_node;1514.00;10.00;1053.00;1.20;0
371;supply_node;1483.00;10.00;991.00;4.13;0
371;supply_node;1494.00;10.00;998.00;0.44;0
371;supply_node;1494.00;10.00;1052.00;3.37;0
371;supply_node;1510.00;10.00;1009.00;0.03;0
371;supply_node;1529.00;10.00;1043.00;2.61;0
371;supply_node;1458.00;10.00;1021.00;5.55;0
371;supply_node;1511.00;10.00;1038.00;0.74;0
371;supply_node;1509.00;10.00;1026.00;4.78;0
371;supply_node;1490.00;10.00;1034.00;1.43;0
371;supply_node;1494.00;10.00;1016.00;2.92;0
371;supply_node;1476.00;10.00;1025.00;0.67;0
371;supply_node;1472.00;10.00;1053.00;2.15;0
371;supply_node;1454.00;10.00;1053.00;5.09;0
371;supply_node;1446.00;10.00;1038.00;1.74;0
371;supply_node;1432.00;10.00;1045.00;4.32;0
371;supply_node;1467.00;10.00;1041.00;0.97;0
371;supply_node;1424.00;10.00;1025.00;2.46;0
371;supply_node;1441.00;10.00;1021.00;0.21;0
371;supply_node;1473.00;10.00;1008.00;3.15;0
371;supply_node;1452.00;10.00;1005.00;4.62;0
371;supply_node;1457.00;10.00;1032.00;2.39;0
371;supply_node;1430.00;10.00;1010.00;3.86;0
371;supply_node;1448.00;10.00;989.00;0.52;0
371;supply_node;1474.00;10.00;978.00;4.56;0
371;supply_node;1393.00;10.00;981.00;6.04;0
371;supply_node;1406.00;10.00;976.00;2.69;0
371;supply_node;1421.00;10.00;972.00;5.27;0
371;supply_node;1442.00;10.00;968.00;1.93;0
371;supply_node;1458.00;10.00;973.00;3.41;0
371;supply_node;1416.00;10.00;988.00;1.16;0
371;supply_node;1430.00;10.00;996.00;4.10;0
371;supply_node;1431.00;10.00;981.00;5.58;0
371;supply_node;1464.00;10.00;990.00;3.34;0
371;naval_base;1504.00;10.00;1062.00;-3.14;7043
371;naval_base;1452.00;10.00;1059.00;-3.00;7043
371;naval_base;1536.00;10.00;1048.00;-3.84;7043
371;naval_base;1523.00;10.00;1058.00;-3.39;7043
371;naval_base;1465.00;10.00;1061.00;-3.14;7043
371;naval_base;1444.00;10.00;1056.00;-3.46;5215
371;bunker;1442.00;10.00;987.00;3.32;0
371;bunker;1428.00;10.00;1036.00;1.16;0
371;bunker;1465.00;10.00;1020.00;1.26;0
371;bunker;1454.00;10.00;1003.00;5.38;0
371;bunker;1496.00;10.00;1027.00;1.77;0
371;bunker;1413.00;10.00;985.00;4.43;0
371;bunker;1438.00;10.00;1043.00;5.99;0
371;bunker;1439.00;10.00;1028.00;3.83;0
371;bunker;1468.00;10.00;1054.00;0.21;0
371;bunker;1470.00;10.00;990.00;2.87;0
371;bunker;1447.00;10.00;1034.00;4.44;0
371;bunker;1470.00;10.00;1016.00;2.27;0
371;bunker;1487.00;10.00;1028.00;4.94;0
371;bunker;1507.00;10.00;1060.00;1.32;0
371;bunker;1419.00;10.00;975.00;4.34;0
371;bunker;1447.00;10.00;1051.00;5.54;0
371;bunker;1393.00;10.00;980.00;3.39;0
371;bunker;1463.00;10.00;975.00;4.94;0
371;bunker;1479.00;10.00;1026.00;1.33;0
371;bunker;1436.00;10.00;1013.00;3.99;0
371;bunker;1510.00;10.00;1017.00;1.83;0
371;bunker;1433.00;10.00;986.00;1.94;0
371;bunker;1522.00;10.00;1035.00;6.06;0
371;bunker;1517.00;10.00;1023.00;3.90;0
371;bunker;1506.00;10.00;1049.00;0.28;0
371;bunker;1529.00;10.00;1051.00;1.83;0
